"author_id","name"
8533,"Nora Raleigh Baskin"
8534,"Helen Lester"
8535,"George E. Stanley"
8536,"Stephen Cumbaa"
8537,"Merebeth Switzer"
8538,"Landoll"
8539,"Marjorie Weinman Sharmat"
8540,"Jean Davis Callaghan"
8541,"Julie Brinckloe"
8542,"Daniel J. Hochstatter"
8543,"Christina Bartolomeo"
8544,"Emanuela Stucchi Prinetti"
8545,"Husain Haddawy"
8546,"Jacky Robinson"
8547,"Ann Howard White"
8548,"Janice Kaiser"
8549,"Anne Marie Duquette"
8550,"Vella Munn"
8551,"Elizabeth Craig"
8552,"Ann Landers"
8553,"Arlene Monk"
8554,"Charlotte Agell"
8555,"Peter Dickinson"
8556,"Angela Johnson"
8557,"Carol Goodman"
8558,"Erica Orloff"
8559,"Helen Ellis"
8560,"David Huddle"
8561,"Mavis Kaye"
8562,"Marc Aronson"
8563,"Alice Turner Curtis"
8564,"Betty Groff"
8565,"Jane Moore"
8566,"Bill Grossman"
8567,"Ruth Heller"
8568,"Sandra Marton"
8569,"Carey"
8570,"Jennifer Taylor"
8571,"Lydia Burke"
8572,"Jenna Ryan"
8573,"Norman Kolpas"
8574,"Betsy Howie"
8575,"Lisa Cach"
8576,"Diane Milliken"
8577,"Alan Brown"
8578,"Cathy Yardley"
8579,"James Carville"
8580,"Eleanor Berman"
8581,"Carolyn Coman"
8582,"David Amsden"
8583,"Suzanne Finnamore"
8584,"Erin Gobragh"
8585,"William F. Weld"
8586,"L. F. Hoffman"
8587,"Yu Lu"
8588,"Consumer Guide Editors"
8589,"Joan Abelove"
8590,"Michael Cadnum"
8591,"Jane Goldman"
8592,"Cynthia Hartwick"
8593,"Sarah-Kate Lynch"
8594,"Abigail Stone"
8595,"Vicki Leon"
8596,"Cecily Von Ziegesar"
8597,"Kristin McCloy"
8598,"Maxine Combs"
8599,"Andes Hruby"
8600,"Janelle Denison"
8601,"Ruth L. Ozeki"
8602,"Ed.by Christina Kline"
8603,"Dyan Sheldon"
8604,"Lee Iacocca"
8605,"Marcia Chellis"
8606,"Lynne Hinton"
8607,"Jane Bryant Quinn"
8608,"Marcia Stubbs"
8609,"Elizabeth Kuster"
8610,"Kate Bernheimer"
8611,"Paula Boock"
8612,"Melissa De La Cruz"
8613,"Jonathan Hull"
8614,"Patricia Hausman"
8615,"Rebbecca Ray"
8616,"Vera B. Williams"
8617,"Laura Caldwell"
8618,"Don Williams"
8619,"Charles  Dickens"
8620,"James Wolcott"
8621,"David Herbert Donald"
8622,"Caroline Hwang"
8623,"Barbara Chepaitis"
8624,"Chris Goodrich"
8625,"Morrie Schwartz"
8626,"Rachel Cusk"
8627,"Gordon Carruth"
8628,"Kelly Cherry"
8629,"John Dorfman"
8630,"Tim Paulson"
8631,"Knute Larson"
8632,"Bruce Narramore"
8633,"Geoffrey Caine"
8634,"Fritz Ridenour"
8635,"Margaret Parker"
8636,"Peggy Schmidt"
8637,"Edward Dayton"
8638,"V. Stanford Hampson"
8639,"Lois T. Henderson"
8640,"Marian L. Salzman"
8641,"Jerry Schmidt"
8642,"Mameve Medwed"
8643,"Sam Huff"
8644,"Robert E. Kowalski"
8645,"Michael Goddart"
8646,"Angela Kay Kepler"
8647,"The Duchess Of York Sarah"
8648,"Patricia Henley"
8649,"Etienne Van Heerden"
8650,"Linn Ullmann"
8651,"Raj Kamal Jha"
8652,"Barbara Cohen"
8653,"Dee Brown"
8654,"Thomas Wolfe"
8655,"Michael Korda"
8656,"Mary-Lou Weisman"
8657,"Libby Schmais"
8658,"Dwight Allen"
8659,"The Editors Of Conari Press"
8660,"Hope S. Warshaw"
8661,"Doris Cross"
8662,"James Agee"
8663,"Viqui Litman"
8664,"Richard S. Beaser"
8665,"Mary Joan Oexmann"
8666,"Ina Garten"
8667,"Nina Grunfeld"
8668,"Linda Coffee"
8669,"Angela Carter"
8670,"Hazel M. Denning"
8671,"Alexandra Styron"
8672,"W. Edwards Deming"
8673,"Harriet Segal"
8674,"Alan Trustman"
8675,"Ravi Zacharias"
8676,"Rebecca Campbell"
8677,"Mary Ann Taylor-Hall"
8678,"John Brookes"
8679,"C. Kalia Westerman"
8680,"Carol Umberger"
8681,"Rupert Everett"
8682,"Phyllis Reynolds Naylor"
8683,"Arthur Frommer"
8684,"Kevin Crossley-Holland"
8685,"Beth Wilson Saavedra"
8686,"Ivana Trump"
8687,"Chris Anderson"
8688,"Rachael Ray"
8689,"Dorothy Samuels"
8690,"Anne George"
8691,"Lydia Y Minatoya"
8692,"Janet Tashjian"
8693,"Kate Cann"
8694,"Cynthia Grant"
8695,"Joan M. Drury"
8696,"Bonnie Altenhein"
8697,"Bill McKibben"
8698,"William R. Dantz"
8699,"Ernest Angley"
8700,"Brad Densmore"
8701,"Robert Mattox"
8702,"Julie Eisenhower"
8703,"Yvonne Lehman"
8704,"Les Parrott"
8705,"Mathew Tekulsky"
8706,"Nancy Larrick"
8707,"Jim Hohnberger"
8708,"Dave Ramsey"
8709,"Kathleen Yapp"
8710,"Veda Boyd Jones"
8711,"Robert Coles"
8712,"Dorothy Day"
8713,"Angela Elwell Hunt"
8714,"Dara Joy"
8715,"Michael Kenyon"
8716,"Catherine Marshall"
8717,"Elisabeth Elliot"
8718,"Lois Dick"
8719,"Duncan Heaster"
8720,"Robert Jewett"
8721,"Carroll Ferguson Hunt"
8722,"Lorraine Peterson"
8723,"Cole"
8724,"Kevin Zraly"
8725,"Jack Maguire"
8726,"Bentley Little"
8727,"Bill Quinn"
8728,"Jay Schulberg"
8729,"Arlene Mosel"
8730,"Connie Neal"
8731,"Kay Coles James"
8732,"Ben Young"
8733,"Joshua Harris"
8734,"Laurie Beth Jones"
8735,"David Shibley"
8736,"Joanna Cole"
8737,"Antonia Felix"
8738,"Beth Henderson"
8739,"Karen Kingsbury"
8740,"Jane Peart"
8741,"Cheryl Forbes"
8742,"Kitty Maynard"
8743,"Stuart J. Murphy"
8744,"Roberta Edwards"
8745,"Gary Soto"
8746,"Aliki"
8747,"William Miller"
8748,"Audrey Wood"
8749,"Natalie Savage Carlson"
8750,"Carla Stevens"
8751,"Mary Downing Hahn"
8752,"Arnold Lobel"
8753,"Laurie Lawlor"
8754,"Jeanne Betancourt"
8755,"Sylvia Schur"
8756,"Kathryn Winter"
8757,"Criswell Freeman"
8758,"Now Magazine"
8759,"Phil Lee"
8760,"H. Jackson Brown"
8761,"Robert T. Hohler"
8762,"Janet Taylor Lisle"
8763,"Dorothy Abbott"
8764,"Janet Lee Carey"
8765,"Emma Kallok"
8766,"Sharon M. Draper"
8767,"Chris Lynch"
8768,"Glencoe/ McGraw-Hill - Jamestown Education"
8769,"Christin Rickley"
8770,"Athol Fugard"
8771,"Vivian Gussin Paley"
8772,"Carolyn Wyman"
8773,"Chassie West"
8774,"Tanya A. Crosby"
8775,"Jillian Hart"
8776,"Marjabelle Young Stewart"
8777,"Connie Bennett"
8778,"Anne Styles"
8779,"Heron"
8780,"Aaron Karo"
8781,"Inc. Let's Go"
8782,"Tom Maremaa"
8783,"Margaret St George"
8784,"David Glusker"
8785,"Maude Casey"
8786,"Jack Kersh"
8787,"Arthur J. Roth"
8788,"Elizabeth Bolton"
8789,"Dan Peters"
8790,"Beth Scott"
8791,"Lester Sumrall"
8792,"Helen Chappell"
8793,"Yu Huan Zhang"
8794,"Lao Tzu"
8795,"Jose Luis Sampedro"
8796,"Emma Thompson"
8797,"Daniel James"
8798,"Klaus Werner"
8799,"E.A. Lowe"
8800,"Nicolas Maquiavelo"
8801,"Norma Khouri"
8802,"Le Ly Hayslip"
8803,"John Tyerman Williams"
8804,"Bernard Peterson"
8805,"Katie Waitman"
8806,"Pamela Dean"
8807,"Catherine Wells"
8808,"Alexandra Lapierre"
8809,"Denise Austin"
8810,"M. D. M. Scott Peck"
8811,"Neil Henry"
8812,"Arielle Ford"
8813,"Toru Takemitsu"
8814,"Sherwin B. Nuland"
8815,"Kate Phillips"
8816,"Edith Forbes"
8817,"Tom Philpott"
8818,"Sullivan"
8819,"Stephen Mitchell"
8820,"James Wilcox"
8821,"Clara Claiborne Park"
8822,"James Ruddick"
8823,"Stacey D'Erasmo"
8824,"E M Cioran"
8825,"Christian Bauman"
8826,"Margarite F. Olmos"
8827,"Reynolds Price"
8828,"Alexa Albert"
8829,"Rosina Lippi"
8830,"Pia Pera"
8831,"Pam Durban"
8832,"Latifa"
8833,"Shay Youngblood"
8834,"Stuart Brent"
8835,"Gina Bria"
8836,"Dan Bruce"
8837,"Ed Garvey"
8838,"Charles H. Patterson"
8839,"William J. Lederer"
8840,"Alice Thomas Ellis"
8841,"James Lovegrove"
8842,"David M. Rorvik"
8843,"Irene Northan"
8844,"John Boyne"
8845,"Deirdre Purcell"
8846,"Charlotte"
8847,"Brian Vallee"
8848,"Jewel Kilcher"
8849,"Wole Soyinka"
8850,"John Wideman"
8851,"Robert Walser"
8852,"Scott Rice"
8853,"Jan Coffey"
8854,"Paul Simon"
8855,"P.J. O'Rourke"
8856,"Samir Al-Khalil"
8857,"Hannah Whitall Smith"
8858,"Henri J. M. Nouwen"
8859,"Frank C. Craighead Jr."
8860,"Nathan Miller"
8861,"Gita Mehta"
8862,"Kenneth T. Brown"
8863,"Karen A. Bale"
8864,"Emily Dalton"
8865,"Elaine Barbieri"
8866,"Gordon"
8867,"Celeste Hamilton"
8868,"Adele Ashworth"
8869,"Hammond"
8870,"Anne Hampson"
8871,"Linda /Bennett Shaw"
8872,"Jennifer Mikels"
8873,"Delacroix"
8874,"Elizabeth Boyle"
8875,"Paula Hamilton"
8876,"Halston"
8877,"Steven Piziks"
8878,"Trisha Alexander"
8879,"Katherine Compton"
8880,"Shawna Delacorte"
8881,"Sally Garrett"
8882,"Donald"
8883,"Tina Leonard"
8884,"Laura Marie Altom"
8885,"Leigh"
8886,"Muriel Bradley"
8887,"Linda Randall Wisdom"
8888,"Craig Shaw Gardner"
8889,"Alyssa Dean"
8890,"Stephanie Howard"
8891,"Mary  Balogh"
8892,"Dianne Castell"
8893,"Krista Janssen"
8894,"Suzanne Barclay"
8895,"Phyllis Houseman"
8896,"Bright"
8897,"Elizabeth Mansfield"
8898,"Shari Anton"
8899,"Beverly Engel"
8900,"Barclay"
8901,"Ruth Jean Dale"
8902,"Mary Lyons"
8903,"Leah Vale"
8904,"Karen Toller Whittenburg"
8905,"Cindy Holbrook"
8906,"Nicola West"
8907,"D. Chiel"
8908,"Bobby Hutchinson"
8909,"Suzannah Davis"
8910,"Bay Matthews"
8911,"Janice Bennett"
8912,"Susanne McCarthy"
8913,"Christa Merlin"
8914,"Rachel Lee"
8915,"Brian M. Thomsen"
8916,"Rebecca Stratton"
8917,"Gail Douglas"
8918,"Judith Duncan"
8919,"Hart"
8920,"Sabina Grant"
8921,"Linz"
8922,"Laurey Bright"
8923,"Grant"
8924,"Amanda Lee"
8925,"Debra Lee Brown"
8926,"Roberta Leigh"
8927,"Dana Ransom"
8928,"Ana Seymour"
8929,"Parris Afton Bonds"
8930,"Maclay"
8931,"Leandra Logan"
8932,"Teresa Howard"
8933,"Sandra Chastain"
8934,"Mary Mayer Holmes"
8935,"Catherine Mills"
8936,"Belmont"
8937,"Marton"
8938,"Miles"
8939,"Catherine Archer"
8940,"Saranne Dawson"
8941,"Janet &amp; Richards"
8942,"Donna Kimel Vitek"
8943,"Margaret Dobson"
8944,"Jessica Marchant"
8945,"Patt Bucheister"
8946,"Leslie Davis"
8947,"Madeline George"
8948,"Nikki Benjamin"
8949,"Linda Cajio"
8950,"Jo Leigh"
8951,"Denton"
8952,"Carroll"
8953,"Patricia Lake"
8954,"Arlene Holiday"
8955,"Jennifer Horsman"
8956,"Susannah Kells"
8957,"Sue Ellen Cole"
8958,"Daphne Woodward"
8959,"C. J. Carmichael"
8960,"Margaret Pargeter"
8961,"Angel Milan"
8962,"Eric L. Harry"
8963,"R. M. Meluch"
8964,"Arlene Holliday"
8965,"Deborah Bedford"
8966,"Christie Golden"
8967,"Lyndon Hardy"
8968,"Pat Wallace"
8969,"Ruth Alana Smith"
8970,"Raymond Giles"
8971,"Billie Green"
8972,"Logan"
8973,"Amarillas"
8974,"Judith E. French"
8975,"Taylor Ryan"
8976,"Robin Gideon"
8977,"Kathryn Fox"
8978,"E. A. Mares"
8979,"Greg Keyes"
8980,"Kenneth C. Davis"
8981,"George Demko"
8982,"Isabelle Eberhardt"
8983,"Gail Herman"
8984,"Antero Alli"
8985,"Yvonne Rees"
8986,"David Conway"
8987,"Gillian Kemp"
8988,"Maxwell Maltz"
8989,"Linda Barker"
8990,"John M. Ford"
8991,"John Toland"
8992,"Mitsuo Fuchida"
8993,"Walter F Murphy"
8994,"Marion D. March"
8995,"Sucharitkul"
8996,"Fred Reinfeld"
8997,"WARREN /SAPIR MURPHY"
8998,"Anna Riva"
8999,"Y.L. Harris"
9000,"Christopher O'Brien"
9001,"William C. Westmoreland"
9002,"Kaoru Iwamoto"
9003,"James E. Kloetzel"
9004,"Salomone"
9005,"Freddie NORTH"
9006,"S. Jason Black"
9007,"Christopher S. Hyatt"
9008,"Doris Piserchia"
9009,"C. Berlitz"
9010,"Stephen M. Rainey"
9011,"Bill Drummond"
9012,"Alicia Appleman-Jurman"
9013,"Edward Bond"
9014,"Ardal O'Hanlon"
9015,"Umberto Bellini"
9016,"Josef Haslinger"
9017,"Werner Lansburgh"
9018,"John Toohey"
9019,"Gloria D. Miklowitz"
9020,"John Christopher"
9021,"Samuel Beckett"
9022,"Allen Carr"
9023,"Dieter Markert"
9024,"Theodor Fontane"
9025,"Philippa Carr"
9026,"BenoÃ®te Groult"
9027,"Batya Gur"
9028,"C.J. Anders"
9029,"Ardella Garland"
9030,"Edward Eager"
9031,"Jason Little"
9032,"Kevin Freiberg"
9033,"Laura Moore"
9034,"Janet Gleeson"
9035,"William Hill Brown"
9036,"Elizabeth Barrett Browning"
9037,"Gregg Easterbrook"
9038,"John Bunyan"
9039,"Arthur Jacobs"
9040,"Bartolome De Las Casas"
9041,"Martin Palmer"
9042,"John Leguizamo"
9043,"Sonia Moore"
9044,"Marianne Moore"
9045,"Steve"
9046,"Steven Levenkron"
9047,"Otto F. Wahl"
9048,"Greg Philo"
9049,"Mary Ellen Copeland"
9050,"Gregory Stock Ph.D."
9051,"Leo; Leo Buscaglia Buscaglia"
9052,"Jennifer James"
9053,"Barbara Stanny"
9054,"John Killick"
9055,"Leah Furman"
9056,"Maureen Tan"
9057,"Donna Boyd"
9058,"L. E. Modesitt"
9059,"L.E Modesitt Jr."
9060,"Karin Goodwin"
9061,"Anthony L Abraham"
9062,"MJ Ryan"
9063,"Judi McCoy"
9064,"Suzann Ledbetter"
9065,"Linda French"
9066,"Wilton Barnhardt"
9067,"Liz Ireland"
9068,"Harry Kressing"
9069,"Simon Maginn"
9070,"Josepha Sherman"
9071,"Bill Ransom"
9072,"Gayle Greeno"
9073,"Marilyn Bowering"
9074,"James Humphreys"
9075,"GÃ¼nter De Bruyn"
9076,"Stephanie Gertler"
9077,"Nicholas Rinaldi"
9078,"Matt Witten"
9079,"Nava Atlas"
9080,"Susan Bixler"
9081,"Karl Albrecht"
9082,"Philip B. Crosby"
9083,"Hilary Mantel"
9084,"J.D. Landis"
9085,"Ruth Picardie"
9086,"Brian Vesey-Fitzgerald"
9087,"Patricia Wendorf"
9088,"Ruth Reichl"
9089,"David Pesci"
9090,"Andrew Miller"
9091,"Nega Mezlekia"
9092,"Stuart Mclean"
9093,"Robin McGrath"
9094,"William Maxwell"
9095,"Diane Mason"
9096,"Bruce Kirkby"
9097,"Eric Kraft"
9098,"James Jones"
9099,"Jack Hodgins"
9100,"Dakota Hamilton"
9101,"Don Hannah"
9102,"Kenn Harper"
9103,"Hiromi Goto"
9104,"Sara George"
9105,"Helen Fremont"
9106,"Cynthia Flood"
9107,"Marina Endicott"
9108,"Alan Cumyn"
9109,"Beatrice Culleton Mosionier"
9110,"Michael Collins"
9111,"Kevin Chong"
9112,"Grant Buday"
9113,"Sandra Birdsell"
9114,"Joan Barfoot"
9115,"M. E. Hirsh"
9116,"Ethan Mordden"
9117,"Terri Windling &amp; Ellen Datlow"
9118,"Ji-li Jiang"
9119,"Fawn M. Brodie"
9120,"Mutual Publishing"
9121,"William J Bennett"
9122,"William H. Whyte"
9123,"Stephen J. Adler"
9124,"Adele Parks"
9125,"Cyrano De Words-U-Lac"
9126,"Barbara Johnson"
9127,"MaryJanice Davidson"
9128,"Lani Nedbalek"
9129,"Frank Caplan"
9130,"Ingrid Tomey"
9131,"Calvin Miller"
9132,"Lyrick Publishing"
9133,"Marion Chesney"
9134,"Bonnie Macdougal"
9135,"Richard Grant"
9136,"Richard Hoyt"
9137,"Margaret Allan"
9138,"Miriam Grace Monfredo"
9139,"Olga Masters"
9140,"Tove Jansson"
9141,"Peter King"
9142,"Lillian Herlands Hornstein"
9143,"Denise Swanson"
9144,"Sam Walton"
9145,"Susan Dawn"
9146,"Stuart Holmes Coleman"
9147,"Mark  Helprin"
9148,"Colin Eisler"
9149,"May Elizabeth Schlayer"
9150,"Dave Thompson"
9151,"Eleanor Wachtel"
9152,"Lilian Lee"
9153,"Stephen Karcher"
9154,"Trina Paulus"
9155,"Richard Llewellyn"
9156,"Harriette Arnow"
9157,"Ed Stivender"
9158,"William Jay Smith"
9159,"Jeff Shaara"
9160,"Rahna Reiko Rizzuto"
9161,"Beth Kephart"
9162,"Howe Stidger"
9163,"Mike Doogan"
9164,"Bertice Berry"
9165,"Tim Mikkelsen"
9166,"Jean Shepherd"
9167,"Howard Schultz"
9168,"Barbara Neely"
9169,"Marc Summers"
9170,"Armand Eisen"
9171,"Ben Edlund"
9172,"Richard Goldstein"
9173,"Maurice Horn"
9174,"Paul Dickson"
9175,"Carol McD. Wallace"
9176,"Angus Oblong"
9177,"Angela Shelf Medearis"
9178,"Nancy Birnes"
9179,"Patti Shosteck"
9180,"Lee Wade"
9181,"Mark Bittman"
9182,"Steven Raichlen"
9183,"Sheila Lukins"
9184,"Julee Rosso"
9185,"Arthur Schwartz"
9186,"Beatrice A. Ojakangas"
9187,"Mable Hoffman"
9188,"Shirley Gill"
9189,"Jill Dupleix"
9190,"Judith Choate"
9191,"Viana LA Place"
9192,"Judy Rosenberg"
9193,"Judy Wicks"
9194,"Irma S. Rombauer"
9195,"Beverly Mills"
9196,"Anya Von Bremzen"
9197,"Grace Shugart"
9198,"Ernest M. Mickler"
9199,"Richard Sullivan"
9200,"Betsy Wyckoff"
9201,"Pat LaFontaine"
9202,"Cynthia Tobias"
9203,"Tom Gardner"
9204,"Jill Bloom"
9205,"Will Weaver"
9206,"Ryan White"
9207,"Bill O'Reilly"
9208,"Dreikurs"
9209,"Claudia Jones"
9210,"Greg Nagan"
9211,"Allan Ahlberg"
9212,"Donald Goines"
9213,"Floyd C. Watkins"
9214,"Stirling Silliphant"
9215,"H. King"
9216,"Robert A Seiple"
9217,"Inge Sargent"
9218,"Honolulu Theatre For Youth"
9219,"Meri Ishikawa"
9220,"Rhys Bowen"
9221,"Charles Knief"
9222,"David Galef"
9223,"Susan Stamberg"
9224,"Wu Ningkun"
9225,"Molly Brown"
9226,"Nancy E. Turner"
9227,"Louie Anderson"
9228,"RH Disney"
9229,"Lois-ann Yamanaka"
9230,"Mariama B"
9231,"Noelle Howey"
9232,"Aaron McGruder"
9233,"James Madison"
9234,"Billy Bob Thornton"
9235,"Rollins"
9236,"Irene Diamond"
9237,"Mary Daly"
9238,"Diane Bell"
9239,"Thomas Berger"
9240,"Patricia Kennealy"
9241,"Alice Bach"
9242,"Hugh Lofting"
9243,"Iona Opie"
9244,"James Pruitt"
9245,"Lorraine Johnson-Coleman"
9246,"Cary O. Yager"
9247,"E.B. White"
9248,"John Travolta"
9249,"Rachel Simmons"
9250,"Raul Correa"
9251,"M. T. Anderson"
9252,"Ysaye M. Barnwell"
9253,"Marcia Williams"
9254,"Janet Schulman"
9255,"Caroline Schrodes"
9256,"Deborah Chase"
9257,"Kevin Baker"
9258,"Illona Linthwaite"
9259,"Gertrude Crampton"
9260,"Edith Fisher Hunter"
9261,"Patricia MacLachlan"
9262,"Neil Simon"
9263,"Bil Keane"
9264,"Gary A. Dias"
9265,"David Rees"
9266,"Sheila Burnford"
9267,"Sydney B. Metrick"
9268,"Taro Gomi"
9269,"Christopher Paolini"
9270,"Mariane Pearl"
9271,"Marie Hara"
9272,"Chris Van Allsburg"
9273,"Jerdine Nolen"
9274,"Steven Lindblom"
9275,"Stephen Laws"
9276,"Graham Lord"
9277,"David Brooks"
9278,"Gail Scott"
9279,"Nelson Mandela"
9280,"Bernice Johnson Reagon"
9281,"Sting"
9282,"Anne Garrels"
9283,"Dayna Curry"
9284,"Herman Miller"
9285,"Evelyn Goodman"
9286,"Caroline Knapp"
9287,"John White"
9288,"Deborah McDowell"
9289,"Dorothy West"
9290,"Isabel Fonseca"
9291,"Beverley Naidoo"
9292,"Mike Lester"
9293,"Jr  Bill Martin"
9294,"Nina Bernstein"
9295,"Chip Silverman"
9296,"Walt Disney"
9297,"J. D. Bisignani"
9298,"Margaret Miner"
9299,"Marianne Larned"
9300,"Stuart Miller"
9301,"Patricia Meyer Spacks"
9302,"Jamie Stamper"
9303,"Robert Byrne"
9304,"Jon Spoelstra"
9305,"Robert Smith"
9306,"Jean Hortense Seligmann"
9307,"Paul S. Newman"
9308,"Mabel Watts"
9309,"Western Publishing"
9310,"Don Ferguson"
9311,"Susan Hightower"
9312,"Teddy Margulies"
9313,"Rick Detorie"
9314,"Teddy Slater"
9315,"Margaret A. Hartelius"
9316,"Harry McNaught"
9317,"Steve Metzger"
9318,"Steven Kroll"
9319,"B.G. Ford"
9320,"Leone Castell Anderson"
9321,"Ann Braybrooks"
9322,"David Korr"
9323,"Chari Sue"
9324,"Sal Murdocca"
9325,"Jon Stone"
9326,"Edens"
9327,"Various Authors"
9328,"Martin Scot Kosins"
9329,"Sydney Taylor"
9330,"Frederick Crews"
9331,"Andy Warhol"
9332,"George Booth"
9333,"Sachi Fukuda"
9334,"Greg Critser"
9335,"Mark D. Sanders"
9336,"Marian Engel"
9337,"Susan Schade"
9338,"Charlotte Zolotow"
9339,"Graham Oakley"
9340,"Joan Clarke"
9341,"Andrew Matzner"
9342,"Oliver Stone"
9343,"Samuel H. Elbert"
9344,"Margaret Cho"
9345,"Ntozake Shange"
9346,"Ron Clark"
9347,"Ted Rall"
9348,"Greg Hyland"
9349,"David Simon"
9350,"Adrian Nicole LeBlanc"
9351,"Michael Fry"
9352,"Gregory White Smith"
9353,"Ruth Harris"
9354,"Carellin Brooks"
9355,"Tim Cahill"
9356,"Tom Bodett"
9357,"Peter N. Forman"
9358,"George P. Pelecanos"
9359,"George Pelecanos"
9360,"James H. English"
9361,"Maryann Cusimano"
9362,"Jodi Endicott"
9363,"Doug Peebles"
9364,"Eileen Curran"
9365,"J. D. Christilian"
9366,"Thomas Szollosi"
9367,"Karen Moline"
9368,"James G. Nourse"
9369,"Edna Buchanan"
9370,"Mitchell Smith"
9371,"Christopher Hyde"
9372,"Margaret Yorke"
9373,"William Lashner"
9374,"Barbara Fister"
9375,"Kyle Spencer"
9376,"Evan I. Schwartz"
9377,"Tony Dunbar"
9378,"Eleanor Taylor Bland"
9379,"Jim Knipfel"
9380,"Lowen Clausen"
9381,"Louise A. DeSalvo"
9382,"Sam Chaiton"
9383,"Cynthia Harrod-Eagles"
9384,"Louise DeSalvo"
9385,"John Miller"
9386,"Marianne Wiggins"
9387,"Stephen Miller"
9388,"R.D. Wingfield"
9389,"Bonnie K. Winn"
9390,"S. Andrew Swann"
9391,"Andrew Bergman"
9392,"Steven Barnes"
9393,"Charles Ingrid"
9394,"Libby Hall"
9395,"Kia Meaux"
9396,"Jim Borgman"
9397,"Bunty Howearth"
9398,"C.K. Stead"
9399,"Sky Lee"
9400,"Tong Su"
9401,"William Caunitz"
9402,"Robin Burcell"
9403,"James Tertius DeKay; James Tertius De Kay"
9404,"Bill Fitzhugh"
9405,"Jeanne Braselton"
9406,"Larry Keenan"
9407,"Stephanie Johnson"
9408,"Julie Cannon"
9409,"Alisa Valdes-Rodriguez"
9410,"Patricia Grace"
9411,"Julie Otsuka"
9412,"Marilyn Duckworth"
9413,"Georgia Byng"
9414,"Pat Ross"
9415,"Philip Sugden"
9416,"Huston Curtiss"
9417,"Michael Cart"
9418,"Leslea Newman"
9419,"M. Hardwick"
9420,"Owen Chase"
9421,"Katharine Weber"
9422,"I.J. Parker"
9423,"Brad Gooch"
9424,"Dann Hazel"
9425,"Elizabeth Gilbert"
9426,"Amy Borkowsky"
9427,"Anna L. Waldo"
9428,"Emine Sevgi Ozdamar"
9429,"Donna Andrews"
9430,"Holly Payne"
9431,"John Marino"
9432,"C. K. Stead"
9433,"Stevan Eldred-Grigg"
9434,"John Welter"
9435,"Jose Raul Bernardo"
9436,"Irene Allen"
9437,"Douglas Wynn"
9438,"Lilian Nattel"
9439,"Alfred Noyes"
9440,"Nick Smith"
9441,"Yxta Maya Murray"
9442,"Denise Giardina"
9443,"Harold Pinter"
9444,"P. G Wodehouse"
9445,"Simon Doonan"
9446,"Holly Hobbie"
9447,"Abby Bardi"
9448,"Judith Henry"
9449,"Graham Caveney"
9450,"Elizabeth Hess"
9451,"Terrence Cheng"
9452,"Art Spiegelman"
9453,"David Davidar"
9454,"Jewell Parker Rhodes"
9455,"Sela Ward"
9456,"Anita Rau Badami"
9457,"Gary Ogden Harper"
9458,"Wayne Johnston"
9459,"Michael Augustyn"
9460,"Kurt Diemberger"
9461,"Philippe Garner"
9462,"Tom Corcoran"
9463,"Brad Dimock"
9464,"Paulette Jiles"
9465,"Frank Monaco"
9466,"Richard L. Miller"
9467,"David Letterman"
9468,"Lisa Huang Fleischman"
9469,"Akimitsu Takagi"
9470,"Dan Hurley"
9471,"H.B. Gilmour"
9472,"Sherry Sontag"
9473,"Camille Geraldi"
9474,"Earl Murray"
9475,"Dr. Pedro Jose Greer Jr."
9476,"Debbie Morris"
9477,"Nik C. Colyer"
9478,"Mark Payne"
9479,"Cara Wilson"
9480,"Debby Jones"
9481,"Michelle McKinney Hammond"
9482,"Pete Dexter"
9483,"Miriam Sokol"
9484,"Patricia Kay"
9485,"Rick Pitino"
9486,"Mary Kay McComas"
9487,"Iris R. Dart"
9488,"Elisabeth Eaves"
9489,"Octave Mirbeau"
9490,"Allen Weinstein"
9491,"S.A.R.K."
9492,"O. E. Rolvaag"
9493,"John F. Bayer"
9494,"Shirley Worrall"
9495,"James Scott Bell"
9496,"Mary Engelbreit"
9497,"Robert Eisenberg"
9498,"John Reed"
9499,"George Harrar"
9500,"Pamela Rafael Berkman"
9501,"Thomas Sanchez"
9502,"Paul Levinson"
9503,"Martha Powers"
9504,"Sembene Ousmane"
9505,"Margot Patterson Doss"
9506,"Rafael Courtoisie"
9507,"Mr. Al Biondi"
9508,"Ana?s. Nin"
9509,"Cherry Adair"
9510,"Lars Eighner"
9511,"Geraldine Kudaka"
9512,"Jim Curtin"
9513,"Nick Tosches"
9514,"Daniel Akst"
9515,"Cristopher Stasheff"
9516,"Tara K. Harper"
9517,"Sandra Bernhard"
9518,"Jerry Seinfeld"
9519,"Louise Redd"
9520,"Carol Ann Lee"
9521,"Linda Wolfe"
9522,"Guy Vanderhaeghe"
9523,"Mary Ladd Gavell"
9524,"Jerry Hopkins"
9525,"Robert Shapard"
9526,"Hulton Getty"
9527,"Josephine Gattuso Hendin"
9528,"Rebecca Stowe"
9529,"Arlene J. Chai"
9530,"Mikhail Lermontov"
9531,"Gloria Mallette"
9532,"Jeff Leeland"
9533,"April Sinclair"
9534,"Professor John Barth"
9535,"Michael Grant Jaffe"
9536,"William Joyce"
9537,"Ben Bradlee"
9538,"Scott R. Russell"
9539,"Joe Conason"
9540,"Uwe Timm"
9541,"John Lennon"
