"author_id","isbn"
375,"9780684813455"
376,"9780684813462"
5851,"9780553283112"
917,"9780030448560"
5852,"9780140188479"
5853,"9780446393683"
5854,"9780671778798"
5855,"9780553238747"
2424,"9780020199601"
764,"9780553210217"
5856,"9780743211222"
10892,"9780743211222"
1349,"9780553560442"
290,"9780445405622"
713,"9780440201700"
4648,"9780061090561"
1716,"9780553297423"
1182,"9780515117615"
2094,"9780449217269"
961,"9780345298348"
5857,"9780345372055"
5858,"9780809130153"
5859,"9780060919832"
1716,"9780553199802"
2807,"9780553269109"
5860,"9780345311184"
5861,"9780553236774"
5861,"9780553236682"
5862,"9781553690467"
5863,"9780312971304"
5864,"9780671884147"
1872,"9780440215400"
5865,"9781863736527"
5866,"9781869503369"
5867,"9781589610026"
287,"9780425195475"
5868,"9780899681061"
5869,"9780802707819"
5870,"9780241894842"
2340,"9780002219471"
5871,"9781551660363"
3284,"9780778321156"
5872,"9780860207160"
5873,"9780671955540"
5874,"9780140307535"
5875,"9780140328332"
5876,"9780006716068"
943,"9780006923473"
5877,"9780850791884"
5878,"9780723237846"
5879,"9780001360464"
5879,"9780001360464"
5880,"9780721406176"
5881,"9780948535154"
5882,"9780590705929"
5883,"9780001374867"
5883,"9780001374867"
5884,"9780861122486"
480,"9780307122032"
5885,"9781852700485"
5886,"9780750009867"
5887,"9780721407500"
5441,"9781858282169"
1165,"9780140276909"
762,"9783453868311"
5888,"9783442450022"
107,"9783404148660"
5889,"9780967819945"
194,"9783630869452"
1784,"9781551666655"
2062,"9781558745155"
5890,"9780802139610"
5891,"9780812966626"
5892,"9780806943237"
5893,"9780967379302"
5894,"9780531162194"
5895,"9780439083690"
2960,"9780060739485"
1245,"9780060739492"
1468,"9780060739447"
12313,"9780060739447"
5896,"9780743437318"
4289,"9780060739416"
5897,"9780439633734"
5897,"9780439253239"
651,"9780345362087"
1349,"9780553230215"
5898,"9781579903008"
5899,"9780762727940"
5900,"9781590591222"
146,"9780787108960"
146,"9780787108960"
5572,"9780812522136"
5901,"9780140288520"
5902,"9781887424141"
5903,"9780060928179"
5904,"9780425063873"
231,"9781563890895"
3167,"9781563890895"
5904,"9780425064924"
5904,"9780425061954"
2283,"9781878424488"
5905,"9780789205100"
5906,"9780679445357"
5907,"9781861870612"
5908,"9780804831901"
5909,"9780517163443"
5910,"9781565123779"
688,"9780553578737"
5912,"9780898866292"
5913,"9781904492351"
187,"9780440118701"
5676,"9780380710898"
5914,"9780615116426"
481,"9780590457248"
605,"9780553242171"
106,"9780553800944"
5915,"9780738867540"
603,"9780349105710"
171,"9780571144563"
3352,"9783257205084"
5916,"9780849955815"
483,"9780590101127"
4789,"9780373612604"
225,"9780140430080"
5918,"9781582340722"
5919,"9780373822034"
5920,"9780060000790"
226,"9780060509187"
5921,"9780140124385"
5922,"9780393057478"
2433,"9780689303173"
12386,"9780689303173"
5923,"9780140441659"
5924,"9780140158014"
5925,"9780140118049"
5926,"9780732264475"
5927,"9780394759753"
5928,"9780910147149"
5929,"9780895778741"
5930,"9780821723500"
957,"9780345418272"
5931,"9780534005412"
184,"9780804114271"
3993,"9780671795573"
711,"9780312955007"
5932,"9780440236160"
5933,"9780425178553"
5934,"9780312278281"
313,"9780140714913"
5935,"9781902825960"
4227,"9780380803248"
2222,"9780843952407"
3003,"9780553235401"
3316,"9780679723110"
3215,"9780140430356"
12920,"9780140430356"
222,"9780373250240"
5936,"9780743463546"
5937,"9781931527132"
5938,"9781400060221"
344,"9780061057908"
344,"9780061050947"
12806,"9780061050947"
5210,"9780061044434"
5939,"9780802140142"
4960,"9780060931407"
344,"9780345351876"
344,"9780441003389"
344,"9780441005314"
344,"9780061057892"
4227,"9780380720866"
5940,"9780786706211"
5941,"9780393315608"
5942,"9780060936235"
5943,"9780156002103"
1604,"9780786864409"
867,"9780140178135"
5944,"9780440219934"
5945,"9780395640227"
1054,"9780060178246"
5946,"9781573220668"
795,"9780140139402"
58,"9780671682088"
5947,"9789151830483"
64,"9780192816276"
5948,"9780330353717"
5949,"9780060503475"
5950,"9781400060115"
5938,"9780812968002"
285,"9780449908792"
5951,"9780743255226"
3397,"9780399146114"
12595,"9780399146114"
5952,"9780312291525"
535,"9780446675055"
5953,"9781558614628"
4444,"9780753811252"
20,"9780375411557"
5954,"9780679774020"
3165,"9780380705641"
5955,"9780812968187"
5956,"9780385318808"
3165,"9780380652273"
5957,"9780375508622"
189,"9780452284937"
975,"9781573222266"
109,"9780316781015"
975,"9780865472808"
3689,"9780345460356"
5958,"9781885211927"
5959,"9780743201025"
5960,"9781562925307"
5961,"9780684836553"
5962,"9780842307413"
4361,"9781556612961"
4376,"9780590465953"
5963,"9780671017279"
317,"9780895772176"
5964,"9780064405102"
5965,"9780064405485"
5966,"9780064400015"
11977,"9780064400015"
5967,"9781561797110"
1601,"9780836217797"
5968,"9780836117141"
5969,"9780440490999"
930,"9780380698714"
12104,"9780380698714"
2133,"9780553481181"
2025,"9780689835742"
2025,"9780689835742"
5970,"9780590450331"
1337,"9780316115568"
5971,"9780590623513"
5972,"9780140511000"
65,"9780609602430"
5973,"9789723704556"
5623,"9780671774592"
5974,"9780618071784"
4388,"9781550660166"
5975,"9780876054444"
5976,"9780882547596"
5977,"9780316057516"
5978,"9780866220446"
5979,"9780517880531"
5980,"9780671449629"
5981,"9783923880645"
5982,"9780312104450"
5983,"9780385314282"
2938,"9780345285850"
1815,"9780872168251"
324,"9780804102988"
713,"9780440150169"
5984,"9780590988865"
5985,"9780590502146"
5986,"9780316286121"
5987,"9780590053693"
5988,"9780385230292"
5159,"9780152177638"
1134,"9780380715633"
1558,"9780517667187"
5989,"9780316613231"
3886,"9780140343861"
494,"9780807593660"
5990,"9780440212126"
821,"9780440411338"
5991,"9780440497271"
771,"9780590422437"
5992,"9780140365825"
2633,"9780671550745"
5993,"9780821715185"
1245,"9780060233341"
5994,"9780590098533"
5995,"9780671866969"
5996,"9780723242161"
507,"9780140314519"
5992,"9780590432665"
5382,"9780440430711"
5997,"9780590972154"
1569,"9780590972154"
5998,"9780380750269"
5999,"9780449219898"
1138,"9780590399883"
6000,"9780874067712"
6000,"9780874067712"
6001,"9780064401609"
1140,"9780316142410"
6002,"9780786813568"
6003,"9780064470223"
6004,"9780590425568"
6005,"9780590414357"
6006,"9780910034531"
6007,"9781591820321"
6007,"9781591820314"
6007,"9781591820307"
6007,"9781591820284"
6007,"9781931514491"
6007,"9781931514965"
6008,"9783426621653"
6009,"9780312983338"
313,"9780140714197"
6010,"9780425154885"
5343,"9780233981079"
6011,"9783453171480"
6012,"9781550171341"
35,"9780345404763"
44,"9780425158593"
1471,"9780099282198"
6013,"9780380806577"
3165,"9780060508876"
6014,"9780967253534"
943,"9780448095011"
6015,"9780671038854"
4908,"9783453867222"
5011,"9780446359689"
6016,"9780892831180"
6017,"9780449902929"
15,"9781558745018"
1301,"9781558745018"
6018,"9780671501280"
6019,"9780330361972"
6020,"9780767906784"
6021,"9780679744498"
2703,"9780440221098"
365,"9780385319201"
6022,"9780449907634"
6023,"9780425182697"
3777,"9780060915742"
812,"9780553260618"
4286,"9780671002787"
313,"9780671722791"
6024,"9781893121119"
134,"9780804900072"
6025,"9780385323901"
1498,"9780345407276"
4015,"9780786886623"
6026,"9780375760501"
4509,"9780312300531"
6027,"9781573229302"
3232,"9780805211023"
6028,"9780679736899"
3566,"9780060915186"
976,"9780671792381"
3836,"9780156008662"
48,"9780156008662"
4400,"9780156008662"
6029,"9780609803240"
46,"9780425163405"
6030,"9780671873196"
4321,"9780812531350"
6031,"9780140281293"
2073,"9783596143504"
317,"9780451525024"
6032,"9789074336321"
152,"9780515099546"
1058,"9780812542837"
3506,"9780812542837"
6034,"9780373264209"
6035,"9780373264216"
5804,"9780425170304"
5804,"9780425170250"
5804,"9780425180907"
6036,"9780373263943"
725,"9780425067765"
6037,"9780785278795"
6038,"9781560431008"
6039,"9781565076259"
2904,"9780553575934"
6040,"9780571136117"
6041,"9780856402913"
3644,"9780800714239"
6042,"9780140069457"
6043,"9780671852702"
6044,"9780553283587"
6045,"9780553295085"
4761,"9780855616533"
873,"9780743410182"
502,"9780671502522"
873,"9780671502522"
719,"9780671502522"
6046,"9780373834297"
4067,"9780373834297"
6340,"9780373834297"
6047,"9780263819922"
6048,"9780263823097"
540,"9780263828313"
873,"9780671744625"
5324,"9780671025380"
6049,"9780671019228"
6050,"9780380733200"
2989,"9780061044632"
1640,"9780553561043"
2444,"9780263824681"
6051,"9780373047239"
782,"9780373483877"
3043,"9780373483877"
7761,"9780373483877"
3664,"9783442438242"
992,"9783596130412"
3428,"9780552526159"
6052,"9780307123336"
5878,"9780723245834"
6053,"9783770156214"
5160,"9783518288757"
6054,"9783453124509"
6055,"9783548359854"
6056,"9783404144440"
201,"9783442420155"
940,"9780330294911"
6057,"9783485008266"
4031,"9780061053474"
2999,"9783257229301"
6056,"9783499231681"
2188,"9780553239119"
6058,"9780802141293"
6059,"9780451458919"
6059,"9780451458551"
6059,"9780451458148"
6059,"9780451457936"
6059,"9780451457738"
2964,"9780142002797"
6060,"9780397300440"
591,"9780451190956"
591,"9780451160539"
6061,"9780060530426"
799,"9780395927212"
6062,"9780345450302"
199,"9780060393847"
2827,"9780375760921"
6063,"9780874041873"
1212,"9780515133875"
1212,"9780515134506"
1212,"9780515134452"
1212,"9780515134476"
6064,"9780810942639"
1212,"9780515134469"
2804,"9780142002599"
1212,"9780515134520"
6065,"9780399150708"
1212,"9780515134483"
6066,"9780385482370"
1212,"9780515134490"
6067,"9781585673650"
3976,"9780743456401"
3976,"9780743427142"
766,"9781565113305"
959,"9783442355907"
1283,"9783442448180"
3029,"9783442309641"
766,"9783442541669"
98,"9783442451753"
6068,"9789810023843"
1501,"9780812575583"
6069,"9780684859484"
6070,"9789810455675"
6071,"9780395971802"
6068,"9789810026592"
313,"9781853262432"
313,"9781853262548"
6072,"9780971009905"
6073,"9781840224009"
724,"9781853260339"
41,"9780553212730"
6074,"9782277301981"
6075,"9780140106398"
637,"9780345434111"
2852,"9780743456944"
6076,"9781853265174"
1138,"9780671013776"
6077,"9780446605700"
6078,"9780451186744"
6079,"9780553446289"
6080,"9781857821178"
6081,"9780446531412"
442,"9780061032479"
6082,"9780373764402"
6083,"9780060533076"
266,"9780553569834"
6084,"9780330352697"
2995,"9781860499623"
6085,"9780553492149"
6086,"9780553569223"
1358,"9780061013713"
6087,"9780345260796"
6088,"9780553493214"
6089,"9780312274771"
6090,"9780140366709"
2989,"9780060574215"
6091,"9780060540593"
6092,"9780553492941"
66,"9781853262777"
6093,"9780896380639"
6094,"9780752271682"
6095,"9780899093659"
1244,"9780312049997"
6096,"9780767914840"
6097,"9780684849690"
6098,"9780380731817"
6099,"9780505524904"
1904,"9780515131673"
451,"9780425195444"
3850,"9780446613859"
6100,"9780345442277"
718,"9780451210616"
290,"9780679438892"
6101,"9780399527821"
6102,"9780767904094"
525,"9780812929805"
1639,"9780743400732"
2813,"9782070424320"
6103,"9782290311783"
6104,"9782266031615"
6105,"9781550544688"
261,"9780749717551"
6106,"9780881339512"
3916,"9780140031188"
3855,"9780871132642"
6107,"9780375756993"
2129,"9780375756993"
217,"9780141301105"
6108,"9780714843377"
992,"9783453150096"
6109,"9780525944232"
510,"9780425170502"
287,"9780399148248"
458,"9789500416382"
121,"9789500704281"
510,"9780425174340"
782,"9780671027582"
122,"9780061015076"
1384,"9780224031455"
6110,"9780805066166"
4580,"9780553564495"
6111,"9781883991142"
2103,"9780312970277"
2491,"9780449224625"
388,"9780060082192"
1471,"9780618059454"
265,"9781573229722"
753,"9780786889303"
5647,"9783257700442"
1502,"9783257700442"
1004,"9783257700442"
3459,"9780671534721"
962,"9780671873202"
962,"9780671007638"
962,"9780671534738"
4442,"9780821745687"
962,"9780671534745"
967,"9780380720972"
44,"9780425136980"
6112,"9782070381470"
1276,"9780609607299"
6113,"9780897333566"
6114,"9780375724398"
6115,"9780226244969"
6115,"9780226244969"
2015,"9780312965143"
6116,"9780807612590"
6117,"9780893819033"
1014,"9780689848919"
6118,"9783404161690"
1753,"9780590436489"
12265,"9780590436489"
45,"9780671673659"
6119,"9781558746695"
1502,"9780140378276"
6120,"9780352332356"
6121,"9780452007383"
6122,"9780553133899"
6123,"9780380599233"
433,"9780440224785"
1586,"9780446671002"
1138,"9780590483407"
171,"9780060930318"
1138,"9780590453653"
1138,"9780590568852"
1487,"9780385498425"
5302,"9780385246873"
2388,"9780312869083"
6124,"9780871312877"
3692,"9780340415184"
6125,"9780684865492"
2968,"9780786862870"
28,"9780679419457"
6126,"9780553057454"
6127,"9780385298872"
4980,"9780836252064"
6128,"9781575662497"
1784,"9781551668970"
6129,"9781880909348"
6130,"9780517597156"
945,"9780399149382"
6131,"9781559721165"
6132,"9780802733221"
2034,"9780892967308"
6133,"9780446518857"
2287,"9780688126735"
3991,"9780684196541"
6134,"9780688158194"
2029,"9780345386298"
4980,"9780836278651"
6135,"9780609602409"
6136,"9781575663470"
3694,"9780525426707"
3655,"9780689304422"
6137,"9780394473048"
6138,"9780525938637"
2844,"9780385419451"
3283,"9780060176532"
6139,"9780385305327"
3531,"9780385314121"
6140,"9780312112837"
6141,"9780618045679"
6142,"9780312263065"
2044,"9780380977291"
3570,"9780670854899"
222,"9782266123259"
925,"9780439531641"
1854,"9780812971040"
1351,"9780156319522"
6144,"9780754807766"
6145,"9780060923280"
6146,"9781551669328"
2945,"9780330349116"
6147,"9780330355667"
6148,"9780618056705"
6149,"9780684860244"
6150,"9780831731519"
1173,"9783453870215"
6151,"9783442355051"
1231,"9780385509510"
6152,"9783426616659"
6153,"9780688169084"
6154,"9781570753886"
6154,"9781570753886"
6155,"9780813339023"
6156,"9780465083664"
6157,"9780931779077"
6158,"9780679757016"
6159,"9780385239165"
6160,"9781558963887"
6161,"9780380771530"
6162,"9780813526508"
6163,"9780460873949"
7849,"9780460873949"
285,"9780804115766"
6164,"9780688118181"
6165,"9780671027322"
6166,"9781863305952"
6167,"9780195090611"
699,"9780812513493"
1310,"9780812971118"
6168,"9780140481853"
4628,"9783442449873"
6169,"9783442450138"
34,"9783442426034"
6170,"9780064406420"
6171,"9780140249262"
6172,"9783462027693"
3425,"9780449147238"
6173,"9780747258742"
6174,"9780330351959"
5578,"9780743419161"
6175,"9780451205704"
43,"9780060179342"
711,"9780316152198"
503,"9780312185862"
1182,"9780312865696"
6176,"9780684193960"
3468,"9780451206442"
6177,"9780843947618"
6178,"9780689117350"
6179,"9780787902315"
6180,"9780304328505"
6954,"9780304328505"
6181,"9780745312187"
6182,"9780889220607"
6183,"9781558505162"
6184,"9781550221589"
924,"9780553380408"
623,"9781555838539"
6182,"9780889223011"
347,"9780449219393"
6185,"9780310248293"
440,"9780061042966"
1004,"9780553803709"
1004,"9780553565072"
313,"9780451524607"
313,"9780451522863"
313,"9780451524102"
313,"9780451522993"
313,"9780451522962"
313,"9780451524096"
313,"9780451523112"
313,"9780451522665"
313,"9780451522979"
313,"9780140707205"
313,"9780140707182"
313,"9780140707281"
344,"9780441001415"
5324,"9780671025328"
5483,"9780802850997"
6186,"9780804200639"
6187,"9780687007813"
6188,"9780679730620"
6189,"9781862044203"
6190,"9780345388872"
6191,"9780316102339"
6192,"9780380792504"
146,"9780517552001"
2859,"9780553564921"
6193,"9780064403146"
1800,"9780446400718"
1959,"9780786868841"
1061,"9780451410375"
265,"9781573227889"
6194,"9780446515276"
5767,"9780425129036"
287,"9780373240005"
3210,"9783596505272"
212,"9780765304346"
6196,"9780765304186"
6197,"9780312867805"
6198,"9780812568851"
6199,"9780812575859"
2835,"9780452263567"
1283,"9780553285925"
6200,"9780345346605"
6201,"9780679454748"
6202,"9780785280958"
424,"9780345430519"
122,"9780060933180"
123,"9780061097850"
6203,"9780552995771"
2034,"9780718143053"
1365,"9781865083346"
1138,"9783570206188"
1138,"9783570205938"
3103,"9783473581726"
681,"9783499139437"
2529,"9780553271362"
6204,"9780671016739"
6205,"9780618145591"
5736,"9780307001375"
705,"9780140390223"
6206,"9780851129419"
6207,"9780851128887"
6208,"9781852838898"
1173,"9780743430340"
6209,"9780500091081"
6210,"9780851125794"
6211,"9780711930001"
6212,"9780349113197"
6213,"9780688176464"
1444,"9780373765201"
6214,"9780439132268"
6215,"9780195101683"
6216,"9780860202905"
313,"9780743477550"
2050,"9780451515926"
6217,"9780373169924"
45,"9780671867096"
1815,"9781575662725"
540,"9781575662725"
868,"9780821758601"
2874,"9780380727513"
6218,"9780553207088"
6219,"9780590487924"
640,"9780590554091"
6220,"9780821756072"
485,"9780886778903"
44,"9780425147511"
44,"9780345386106"
1021,"9780671709600"
6221,"9781881471578"
4056,"9783442725984"
12084,"9783442725984"
6222,"9780849942365"
6223,"9780895294951"
6224,"9780028612676"
6225,"9780395752838"
6226,"9780061056154"
1989,"9780515130096"
1466,"9780061099083"
6227,"9780812531886"
502,"9780671795559"
1886,"9780886775988"
3061,"9780515130041"
3284,"9781551665207"
4240,"9780440217336"
6228,"9780140287448"
6229,"9780425164150"
3946,"9780380721184"
3946,"9780380721184"
6109,"9780451407191"
6230,"9780446608008"
493,"9780553576795"
6231,"9781558850767"
6232,"9780684871486"
186,"9780446525534"
6233,"9780385472975"
6234,"9780533133727"
6235,"9781561708758"
3453,"9780375507632"
5045,"9780670894604"
567,"9780385501170"
2614,"9780684847450"
6236,"9780886772796"
6237,"9780451451606"
6238,"9780752847733"
6239,"9780684865386"
4511,"9781400030927"
6240,"9780340767061"
6241,"9780582327313"
6242,"9780135605417"
6243,"9780395585689"
1094,"9783442445073"
6244,"9780141012728"
4810,"9780451208668"
2933,"9780380976744"
3712,"9780385497442"
2015,"9780316095648"
6245,"9781552781364"
6246,"9780755305407"
3451,"9780590321570"
6247,"9780919926486"
6248,"9780908988013"
6249,"9780553275384"
1774,"9780505522979"
4045,"9783548256054"
6250,"9783404614882"
6251,"9782226133090"
6252,"9780684849041"
6253,"9780679752561"
6254,"9780312270346"
290,"9780345446664"
197,"9780449207666"
6255,"9781877251030"
6256,"9780877734512"
4341,"9781863305020"
6257,"9780460875523"
6258,"9780330359917"
1055,"9780553550023"
3877,"9780881662085"
6259,"9780890875872"
4838,"9780385423977"
6260,"9780805031256"
6261,"9780684859118"
6262,"9780812931372"
5610,"9780425143216"
6263,"9780767904629"
6264,"9780312205300"
469,"9780061008078"
6265,"9780968439111"
327,"9780553255768"
6266,"9781550460940"
6267,"9780671546830"
266,"9780671690090"
11905,"9783492231480"
6269,"9780618093977"
4968,"9780060970420"
19,"9780440295556"
2559,"9780590423823"
6270,"9780440134053"
2852,"9780399145414"
725,"9780553241440"
72,"9780425071588"
52,"9780156004800"
6271,"9780380788804"
2424,"9781853260971"
6272,"9780671047306"
6177,"9780843949469"
6273,"9780099142300"
6274,"9780671640996"
5216,"9780312610555"
6275,"9780385493000"
4931,"9780385418133"
1577,"9780446611923"
2123,"9780061030185"
2615,"9780525945727"
6276,"9783351028251"
6277,"9780140511680"
6278,"9780030291791"
472,"9780060959548"
6279,"9780812967227"
6280,"9780374250997"
6281,"9780380710720"
3892,"9780006550570"
5268,"9780743471558"
1724,"9780743471558"
5137,"9780553101638"
1321,"9780743205825"
105,"9780061094224"
6282,"9780679776598"
364,"9783446177109"
12084,"9783446177109"
693,"9783426609569"
114,"9783453090576"
6283,"9783442441181"
11949,"9783442441181"
1384,"9780679777427"
877,"9780553344233"
39,"9780060175795"
6284,"9780571218615"
6285,"9780807004555"
3166,"9780140439076"
4398,"9780140439076"
6286,"9780140288094"
820,"9780679435549"
2223,"9783492044516"
6287,"9783442354726"
6288,"9783442356973"
34,"9783442442546"
6289,"9783442438655"
924,"9783499225963"
6290,"9783492236324"
6291,"9783426612828"
2298,"9783462030198"
6292,"9783426622254"
6293,"9783426048085"
6295,"9783746612164"
198,"9783485008709"
1409,"9783453195844"
6296,"9783404115662"
19,"9783453075658"
6297,"9783453177390"
870,"9780679020486"
6298,"9780471526520"
6299,"9780312263232"
880,"9780670853090"
6300,"9780140184327"
754,"9780340424353"
2110,"9781862045149"
425,"9780671000318"
6301,"9780688170714"
6302,"9780375502118"
1242,"9780517703960"
6303,"9780786866502"
6304,"9780062516084"
6305,"9780670879830"
6306,"9781551920108"
6307,"9781591293040"
1731,"9780871137951"
145,"9780446522595"
30,"9780375507878"
3437,"9780590446686"
3771,"9780590303804"
6308,"9780590426251"
6308,"9780590426268"
2633,"9780671745066"
281,"9780380710812"
6309,"9780836226997"
877,"9780066209777"
6310,"9780140082258"
15,"9781558746220"
1301,"9781558746220"
6311,"9780688167103"
38,"9780375502910"
6312,"9781400047710"
6313,"9781893224902"
2488,"9780811808422"
274,"9780375506277"
6314,"9780935300000"
6315,"9789050001052"
6316,"9780898220780"
6317,"9782070543519"
4010,"9780440234708"
6318,"9780373075119"
1233,"9780451175199"
1233,"9780451181961"
3127,"9780886776688"
161,"9781582340111"
3399,"9781567920710"
781,"9780743237192"
1989,"9780515136562"
3455,"9780312864125"
45,"9780684803968"
1965,"9780553582369"
441,"9780446611473"
1965,"9780553284362"
6319,"9780751516357"
1989,"9780515117424"
1989,"9780515107470"
1989,"9780515132489"
1989,"9780515103977"
1989,"9780515101485"
1989,"9780515097504"
1989,"9780515111132"
6320,"9780375500640"
6321,"9780743219280"
6322,"9780451200150"
2638,"9780759239630"
6323,"9780812525649"
6324,"9780751500042"
6325,"9780684831701"
2510,"9780446355919"
6326,"9780140390087"
6327,"9780060168520"
6328,"9780451522085"
6002,"9780451522085"
347,"9780877953128"
2703,"9780743411332"
1710,"9780441009145"
688,"9780553379198"
4599,"9780441008971"
6329,"9780140386271"
1212,"9780451451439"
3575,"9780345444011"
3575,"9780345444004"
2479,"9780553103946"
252,"9780345440785"
11985,"9780345440785"
3470,"9780743431019"
6330,"9780553381764"
166,"9780517707395"
6331,"9780743227124"
3187,"9780553370805"
6012,"9781550170757"
48,"9780451203779"
287,"9780515124897"
45,"9780671528201"
753,"9780786860821"
6332,"9780394732923"
658,"9780812540338"
2175,"9780812540338"
6333,"9780061012167"
577,"9780399504587"
225,"9780140351309"
6334,"9780195130928"
317,"9780553210798"
6335,"9780141180250"
1231,"9780385488181"
449,"9780590503112"
12011,"9780590503112"
6336,"9780879517038"
6337,"9780790008691"
6338,"9781885223333"
15,"9781885223333"
6339,"9780671522773"
1051,"9780451156457"
6340,"9780373790951"
6341,"9781568655628"
6342,"9780773731202"
6343,"9780786867646"
3827,"9781552782651"
287,"9780515133974"
6344,"9780771091599"
6345,"9780802114976"
6346,"9780771037450"
713,"9780440162056"
1265,"9780425097724"
873,"9780671891091"
58,"9780671624613"
6347,"9780812580396"
678,"9780440229490"
6348,"9780446678612"
1388,"9780671702519"
1351,"9780679420422"
6349,"9780273645917"
63,"9780449911594"
6350,"9780743255714"
6351,"9781560255109"
10993,"9781560255109"
6352,"9780758203519"
6353,"9780312287719"
5484,"9780449703748"
931,"9780312872359"
931,"9780312872366"
6354,"9780969201748"
6355,"9780871133960"
6356,"9780312874414"
6357,"9781551990392"
5444,"9780312890537"
3039,"9780312861599"
4467,"9780385496742"
1494,"9780393039306"
570,"9780151002290"
6358,"9780156013178"
6359,"9780880012522"
6360,"9780345296900"
6361,"9780192760319"
6362,"9781852304836"
6363,"9780934252232"
6364,"9780875424958"
6365,"9780806994758"
6366,"9781880032077"
6367,"9781889625034"
2618,"9780060913311"
5827,"9780877732242"
6368,"9780140126563"
2353,"9780671673208"
6369,"9780312950095"
383,"9780446892049"
6370,"9780142001301"
3913,"9780802133342"
6371,"9780888992215"
6372,"9781553663959"
6373,"9780440401605"
12831,"9780440401605"
476,"9780440476399"
4589,"9780671666415"
1577,"9781586212049"
779,"9781576739761"
12069,"9781576739761"
6374,"9780448165387"
511,"9780694523283"
6375,"9780143017295"
6376,"9781857997576"
6377,"9781570761416"
6378,"9780968454404"
346,"9780385333412"
1351,"9781853261916"
5949,"9780060084400"
506,"9780345367754"
947,"9780783801155"
6379,"9781550135459"
1173,"9780345445841"
1173,"9780375504037"
6380,"9780453006262"
6381,"9780375724855"
1838,"9781552781548"
764,"9780140430011"
39,"9780816158775"
6382,"9781862041318"
223,"9780590203500"
1075,"9780373708413"
6383,"9780671734336"
1094,"9780399145056"
6384,"9780671883201"
781,"9780099740513"
6385,"9780747550860"
6386,"9780590453066"
6387,"9780064406116"
115,"9780061056444"
3450,"9780689824753"
6388,"9780340577370"
3575,"9780345423627"
6389,"9780896731080"
63,"9780804108898"
6390,"9780399132001"
939,"9780671003975"
327,"9780553246896"
5734,"9781567921892"
3570,"9780374181154"
2012,"9780385316576"
6391,"9780330334181"
205,"9780060012335"
766,"9780385501569"
6392,"9780066212449"
6393,"9781932100020"
10979,"9781932100020"
3378,"9780140264456"
6394,"9780192632449"
766,"9781400047833"
6395,"9780393045352"
6396,"9780486272702"
6397,"9780786864652"
6398,"9781400040759"
145,"9780446525770"
1784,"9780385311137"
6399,"9780913428368"
5026,"9780525945468"
6400,"9780671795221"
2481,"9781551668109"
678,"9780440404972"
6401,"9780689713903"
6402,"9780590412483"
6403,"9780440413721"
6404,"9780440227472"
2108,"9780064406307"
6405,"9780440407591"
6406,"9780553244847"
4584,"9780553231861"
1964,"9780553233247"
6407,"9780552527743"
2931,"9780553565065"
6408,"9780500282519"
2094,"9780394533889"
6409,"9783492229692"
6410,"9780194226943"
5734,"9780140034912"
5734,"9780140034912"
5734,"9780879238520"
6411,"9781899293087"
6412,"9780345430571"
2331,"9780892966509"
6413,"9781559705882"
6414,"9780452284548"
6415,"9780743203234"
6416,"9780789300355"
3200,"9780451175861"
1815,"9780812574920"
1062,"9780446600286"
1062,"9780440208136"
811,"9780553375138"
6417,"9780671507039"
435,"9780060930868"
470,"9780821776032"
6418,"9780345457004"
6419,"9780967404400"
6420,"9780140232998"
1717,"9781582430348"
1717,"9781582430157"
1225,"9780345430809"
6219,"9780140242058"
1326,"9780142001820"
1119,"9780806511535"
1473,"9780806511535"
6421,"9780809001606"
6422,"9780380719181"
2062,"9780452281905"
6423,"9780312983093"
6424,"9780813511894"
6425,"9780671660703"
6426,"9780671731878"
433,"9780385316910"
433,"9780385335430"
2489,"9780345435644"
433,"9780385333467"
433,"9780440205579"
433,"9780440221500"
433,"9780385313018"
433,"9780385333061"
6326,"9780446385077"
433,"9780440201922"
4203,"9780688141837"
6427,"9780671557379"
433,"9780440176480"
5577,"9780373288687"
6428,"9780753506486"
1349,"9780553576146"
711,"9780446612739"
2113,"9780553252606"
2849,"9782070323494"
1754,"9780590448307"
6429,"9780590424950"
6430,"9780553573831"
1753,"9780590436458"
6431,"9780590416672"
1140,"9780316139946"
6432,"9780570041948"
476,"9780440476962"
1753,"9780590435727"
1754,"9780590691826"
3419,"9780345436733"
6433,"9780965866828"
6433,"9780965866804"
6434,"9780027082302"
431,"9780670894185"
2444,"9780373833450"
6435,"9780316473040"
3190,"9780449225929"
4537,"9780830713042"
1281,"9780061092039"
6436,"9780553275636"
134,"9780486270609"
11962,"9780486270609"
6437,"9780671669393"
5158,"9780486419275"
6438,"9780835918695"
2525,"9780486270623"
313,"9780486278025"
313,"9780486297651"
6439,"9780836225907"
6440,"9780062732484"
4287,"9780440236054"
6441,"9780029205280"
6442,"9781558003590"
286,"9780399144561"
2287,"9780553478204"
43,"9780694523320"
43,"9780060577476"
1604,"9781567407655"
6443,"9780066621050"
6444,"9781570721977"
1456,"9780373706389"
6445,"9780373107346"
6446,"9781561290994"
6447,"9780800784119"
6448,"9780802733665"
6449,"9780345426802"
181,"9780440216810"
6450,"9780440224334"
6451,"9780446526128"
5665,"9780743242967"
1637,"9781401900847"
433,"9780385319560"
6452,"9780062515841"
1642,"9780062515841"
3189,"9780886779764"
461,"9780679454496"
403,"9780449906811"
3143,"9780505525178"
6453,"9780671709563"
6454,"9780061061776"
